rating,title,text,asin,parent_asin,helpful_vote,verified_purchase
4.0,Leaves Skin Feeling Soft,"I am in my early fifties. I found a multi-step skincare routine a few years ago and I follow it pretty regularly. The final step for both the morning and evening is face oil. For the longest time, I skipped that step because I didn't want my face feeling oily. Plus, it just seemed that it would clog pores and lead to acne. I recently tried a different face oil and found it wasn't a bad step at all. This oil has a nice, essential oil smell to it. The only ingredient that I can detect by smell is the lavender. It's not overpowering, but it is noticeable. The oil absorbs quicker when it's applied to dry skin. I tried it out on the back of my hand and it absorbed nearly right away. When used as the final step in my skincare routine, it took much longer to absorb. It leaves my skin feeling really soft! I haven't had any problems since using it. I personally only use it at nighttime because I don't want my skin looking oily, even for a little while, during the day.",B07PRDZ2BH,B07PRDZ2BH,0,False
4.0,Light Weight,"This is a light weight serum. It has a runny, liquidy consistency that's non-greasy. It doesn't leave behind any stickiness or tackiness. There is no scent to it either. It absorbs really fast and immediately hydrates your skin. It leaves a smooth finish. It's non-irritating and doesn't annoy my sensitive skin.",B083TLNBJJ,B083TLNBJJ,0,False
4.0,Soft,"I wear headbands like this in the evening when washing my face and following my skincare routine. These headbands are very soft. I found these to be a little small, but they do stretch enough to accommodate my large head. I have just had other headbands that were a little larger and didn't require being stretched to the max just to fit. I like the variety of colors and have shared these with my eighteen year old daughter. One thing that I do like is that the bow doesn't get off centered as easily as my old one. My old one has to be adjusted every time I put it on. This one seems to be just fine.",B082NKQ4ZT,B082NKQ4ZT,0,False
3.0,Not The Right Target Audience,"I guess I'm not the right target audience for this Vitamin C/Retinol Moisturizer. I'm in my early fifties. Both of those ingredients are part of my daily skincare routine, so I thought it would be perfect for me. I did not see the recommended for ages 20-30s before ordering. It has a light, barely noticeable citrus smell to it. It absorbs really quickly but in doing so, I found it to be over drying on my mature skin. Other than that issue, I didn't have any other problems with my sensitive skin. Luckily, I have an eighteen year old daughter so I will pass it along to her to use.",B084D86YL8,B084D86YL8,0,False
4.0,Nice Fruity Scent,"This serum is more the consistency of a lotion than serums that I have used in the past. It has a nice fruity smell. It doesn't irritate my sensitive skin. The serum absorbs quickly and isn't tacky or sticky. I am in my early fifties and use an assortment of anti-aging products daily. I haven't seen any new miraculous results with this, but it does moisturize. As a regular user of such products, I really don't think I would see anything new from them, but rather a continuation of what I have already started to achieve.",B07WNBZQGT,B07WNBZQGT,0,False
4.0,Non-Greasy,"I apply body lotion every morning and night. This one is a thinner lotion than some, but it absorbs quickly. My skin just drinks it up! It's non-greasy and has a light, pleasant scent to it. The bottle is a little oddly shaped. It's thin and flat which makes it a little difficult to grip in my opinion.",B07SW7D6ZR,B07SW7D6ZR,0,False
4.0,Huge Bottle!,"Last summer I decided to grow out my bangs after having them for all of my adult life. I hadn't used much hairspray since the eighties and into the nineties, but I found that I needed to spray my former bangs in order to help train them to their new position. This is a huge bottle of hair spray. It has a standard hair spray smell. It gives a nice mist. It doesn't leave my hair crunchy. It's a flexible hold so my hair moves and looks natural. So far I am pleased with it.",B07JDD2L3M,B07JDD2L3M,0,False
4.0,Easy to Use!,"As I have gotten older (I'm in my early fifties), I've noticed that my eyelashes have become sparser. This eyelash growth serum is easy to use. It doesn't sting or irritate my sensitive eyes either. I haven't seen much change in the length of my lashes yet, but I think I can see some new growth or density. I will continue using this and update my review if necessary.",B082MTTFZD,B082MTTFZD,1,False
5.0,Gentle!,"This goat milk cleanser is very gentle. I have sensitive skin and it doesn't irritate or annoy my skin at all. It has a pump dispenser that works nicely. It's thick, like a lotion consistency. The cleanser doesn't lather or foam. I haven't been able to notice any scent, good or bad. It doesn't dry out my skin. I'm very pleased with it.",B07NPWK167,B07NPWK167,0,False
5.0,Moisturizing,"'Tis the season for dry hands! I go through a lot of hand creams in the winter months. This lotion is not too thick, but it's not runny either. It absorbs nicely and doesn't leave behind any greasiness. It has a light, fruity scent that's not overpowering. In fact, I found it to be barely noticeable. It is very moisturizing and leaves my hands soft. I would order this again.",B07J2QZBTP,B07J2QZBTP,0,False
4.0,Leaves Teeth Clean,"I've used sonic toothbrushes before. I like the pink color of this. It comes with a travel case and extra brush heads. There are several different speeds/settings that you can use. As far as I can tell, there isn't a timer on it which would be nice. The bristles are pretty firm. I'm guessing maybe they are a medium. It does a good job of leaving my teeth clean.",B07N45YN6C,B07N45YN6C,0,False
3.0,Doesn't Irritate My Skin,"I am in my early 50's and have been a regular user of anti-aging products for the past several years. This serum comes in a glass bottle and has a dropper applicator. It takes about half of the dropper to cover my face. It has a tacky (but not sticky) feel to it which remains for a while even after it has absorbed into the skin. The microbeads have to be crushed or else you have little white beads on your face. It's not difficult to break the beads. I just press on them and they rub into the skin. After applying the serum, my face was really dry. I have been using this at night. I have a multi-step skin care routine so I followed this with my nighttime moisturizer, then retinol, and some face oil. The serum doesn't irritate my sensitive skin. There is a mild scent, but nothing that I could recognize. Overall, it's okay. I haven't noticed any tightening or improvements in my skin. However, as a regular user of anti-aging products, I wasn't expecting anything new.",B077YR3333,B077YR3333,0,False
4.0,Easy to Use!,"My husband started a business recently and was looking at options for his bookkeeping. He knew that he wanted to use QuickBooks from his previous experience. Originally he was going to use the web based version, but since this comes with a year of enhanced payroll, he decided to go with this. He consulted with an accountant in getting it set up for his company's needs. He did have to contact customer support to help him get the enhanced payroll feature working. For some reason, it had the number 1234567 prefilled and he couldn't change it without customer support. So far it has been easy to use and has done everything he's needed it to do.",B07FZ5HZLM,B07FZ5HZLM,0,False
5.0,Soft!,"These hair towel wraps are the softest hair towels that I have ever had. They aren't the typical ""dry"" microfiber material that other hair towels tend to be.  My daughter hair goes past her shoulders a bit whereas mine is about chin length. They wraps work well for both of us. They stay in place well and take a lot of the water out of our wet hair. The towel doesn't get too heavy when wearing it either. I love the variety of colors. These really look nice and come in a gift box. They would make a great gift!",B07KV31WDS,B07KV31WDS,0,False
5.0,Great Quality,"I have been using jade rollers for the past few months. This is my third one. The first one that I bought was much larger than this and I found it to be a bit awkward at times. Plus the end that rolls around the eyes was a static piece, not a roller. Then I tried a smaller one more recently. It was fine, until the eye roller piece broke off. The metal piece that holds it in never felt really sturdy and when it broke, I wasn't really surprised. This one is the nicest one I've tried. It's a great quality and very sturdy. The size is perfect. The directions say to chill it in the refrigerator, but I have found that it's usually cold enough just leaving it out on my bathroom counter. I use it primarily to help my serums and creams absorb into my skin better. This comes with another tool, a Gua Sha, which I was unfamiliar with. They both were in a nice drawstring bag and would be perfect for gift giving.",B07GDQPG12,B07GDQPG12,0,False
5.0,Impressive!,"I have one of the original Makeup Erasers and to be honest, I can't tell the difference between these cloths or the original one. Well, that's not entirely true, I can tell the difference. These have a hanging loop and the name brand ones don't! Side by side, they are identical. These are just as soft. They do an impressive job of removing makeup, especially mascara. They are gently on my skin. These come in a set of 2, plus the set is half the price of the original. I will be ordering some of these for the girls in my life!",B071R2QPF3,B071R2QPF3,0,False
4.0,Nice Variety of Colors,"My daughter received a UV Light Manicure Light last year for Christmas from her aunt. It came with a couple of colors, but she is thrilled to have this nice variety of colors now. The quality of the nail polish is comparable to other gel nail polishes that we have bought. It works as it should. She has polished her nails once so far with this set. As of now, it's been one week and they all look as good as the first day. Usually gel polish lasts for about 2 weeks on her, so at this rate, she thinks the results will be the same. One thing she didn't like was that the bottles are not labeled or marked to indicate what colors they are. To solve this, we put a drop of nail polish on the back of each bottle. The polish wouldn't dry without the LED light, which we realized after 5 hours of waiting. So we took a piece of clear tape and covered the polish drop. So now she can easily identify the right bottle without having to open each one.",B01KJPFO9W,B01KJPFO9W,0,False
5.0,Great Exfoliator!,"I love coffee scrubs. This one is a new favorite. There are two types of body scrubs. Dry ones that are like sand and don't clump together or ones that have a lot of oil that cause it to clump together. This one is a dry one. It comes with a little scoop which is nice. My last dry coffee scrub that I had did not, so it actually was a bit messy to use. The directions say to scrub it on your skin and leave for a few seconds before rinsing. Most coffee scrubs that I have tried say to leave it on for a few minutes which I find to be nearly impossible unless you turn the water off. The smell is amazing - a rich coffee scent that is perfect for slow moving mornings. It does leave behind an ever so slightly oily texture, but it goes away after toweling off and leaves behind soft skin. I haven't noticed any difference in my cellulite, but I have read that caffeine helps with it. I don't use it for the cellulite. I like to use it for exfoliating my skin.",B01B6V11UY,B01B6V11UY,0,True
